id,title,author_name,conference_name,organization_name
228,集団にマイノリティが含まれる確率の推論に用いられる方略の検討,新美 亮輔,日本認知科学会第42回大会,新潟大学
229,鑑賞のメタ認知と美的体験との関連―美術館におけるフィールド研究―,澤田 和輝,日本認知科学会第42回大会,京都大学大学院教育学研究科
230,鑑賞のメタ認知と美的体験との関連―美術館におけるフィールド研究―,平山 れい,日本認知科学会第42回大会,なし
231,鑑賞のメタ認知と美的体験との関連―美術館におけるフィールド研究―,佐藤 可南子,日本認知科学会第42回大会,なし
232,鑑賞のメタ認知と美的体験との関連―美術館におけるフィールド研究―,丹治 真琴,日本認知科学会第42回大会,京都大学大学院教育学研究科
233,鑑賞のメタ認知と美的体験との関連―美術館におけるフィールド研究―,郷田 寛二,日本認知科学会第42回大会,京都大学大学院教育学研究科
234,身振り空間の三次元解析に向けた姿勢推定手法,家永 直人,日本認知科学会第42回大会,筑波大学
235,身振り空間の三次元解析に向けた姿勢推定手法,関根 和生,日本認知科学会第42回大会,早稲田大学
236,木工作家によるヘラの制作プロセスの探索,山本 尚樹,日本認知科学会第42回大会,弘前学院大学
237,囃子を聴くことと過去の記憶をめぐるナラティブ分析 ―山車活動のワークショップを通して―,松田 新史,日本認知科学会第42回大会,青山学院大学社会情報学研究科
238,アニマシー知覚の計算論モデル: 生物種の教示の影響の検討,佐藤 恵助,日本認知科学会第42回大会,東京大学大学院総合研究科
239,アニマシー知覚の計算論モデル: 生物種の教示の影響の検討,植田 一博,日本認知科学会第42回大会,東京大学
240,友人同士での顔の類似：心理的・表情的類似性の関連,草間 肇,日本認知科学会第42回大会,木更津工業高等専門学校専攻科制御情報システム専攻
241,友人同士での顔の類似：心理的・表情的類似性の関連,能城 沙織,日本認知科学会第42回大会,木更津工業高等専門学校情報工学科
242,集団的な「わからなさ」を共有し続ける読解 ：文学授業における解釈共同体への参加プロセス,松永 和也,日本認知科学会第42回大会,青山学院大学社会情報学研究科
243,陰謀論信念と包括的合理的思考アセスメントの関連: 日本における追試的検討,岩田 叡治,日本認知科学会第42回大会,東京大学大学院修士課程教育学研究科教育心理学コース
244,陰謀論信念と包括的合理的思考アセスメントの関連: 日本における追試的検討,今井 むつみ,日本認知科学会第42回大会,今井むつみ教育研究所
245,陰謀論信念と包括的合理的思考アセスメントの関連: 日本における追試的検討,清河 幸子,日本認知科学会第42回大会,東京大学
246,AIの確率はどんな価値を持つか,中村 國則,日本認知科学会第42回大会,成城大学
247,AIの確率はどんな価値を持つか,木村 元優,日本認知科学会第42回大会,成城大学
248,反実仮想を用いた因果判断モデルの妥当性検証：結果の価値が判断に及ぼす影響の分析,鎌田 佑,日本認知科学会第42回大会,東京電機大学大学院
249,反実仮想を用いた因果判断モデルの妥当性検証：結果の価値が判断に及ぼす影響の分析,高橋 達二,日本認知科学会第42回大会,東京電機大学
250,反実仮想を用いた因果判断モデルの妥当性検証：結果の価値が判断に及ぼす影響の分析,中村 紘子,日本認知科学会第42回大会,東京電機大学
251,黙読時の内なる声(IRV)経験尺度の試作,粟津 俊二,日本認知科学会第42回大会,実践女子大学
252,芸術における経験と日常経験の接続―現代アート展における対話型鑑賞プロトコルの分析から―,平野 智紀,日本認知科学会第42回大会,公立はこだて未来大学
253,芸術における経験と日常経験の接続―現代アート展における対話型鑑賞プロトコルの分析から―,前田 ことみ,日本認知科学会第42回大会,公立はこだて未来大学
254,芸術における経験と日常経験の接続―現代アート展における対話型鑑賞プロトコルの分析から―,島影 圭佑,日本認知科学会第42回大会,公立はこだて未来大学
255,抽象記号系のモデル：思考の分散表現と自己の中心性,犬童 健良,日本認知科学会第42回大会,関東学園大学経済学部
256,縦格子立体錯視のドット制御結果解析プログラムの開発,大槻 正伸,日本認知科学会第42回大会,福島工業高等専門学校（非常勤講師）
257,縦格子立体錯視のドット制御結果解析プログラムの開発,小泉 康一,日本認知科学会第42回大会,福島工業高等専門学校　電気電子システム工学科
258,正規分布報酬の Satisficing bandit における目標水準の最適調整,上野 誠弥,日本認知科学会第42回大会,東京電機大学　理工学部
259,正規分布報酬の Satisficing bandit における目標水準の最適調整,高橋 達二,日本認知科学会第42回大会,東京電機大学
260,正規分布報酬の Satisficing bandit における目標水準の最適調整,甲野 佑,日本認知科学会第42回大会,東京電機大学　理工学部
261,植込型補助人工心臓装着患者における植込み機器の知覚の構成過程 ―植込術後の患者機器トレーニング場面における語りと投射の困難に着目して―,髙田 佳世,日本認知科学会第42回大会,青山学院大学大学院
262,高速な認知処理を引き起こす実験課題の開発  ―時間知覚と処理速度の関係の解明に向けて―,長谷川 大,日本認知科学会第42回大会,北陸先端科学技術大学院大学
263,高速な認知処理を引き起こす実験課題の開発  ―時間知覚と処理速度の関係の解明に向けて―,日髙 昇平,日本認知科学会第42回大会,北陸先端科学技術大学院
264,日本人政治家顔ステレオタイプの特徴と政治的意思決定への影響,杉本 海里,日本認知科学会第42回大会,早稲田大学
265,日本人政治家顔ステレオタイプの特徴と政治的意思決定への影響,中村 航洋,日本認知科学会第42回大会,早稲田大学
266,日本人政治家顔ステレオタイプの特徴と政治的意思決定への影響,尾野 嘉邦,日本認知科学会第42回大会,早稲田大学
267,日本人政治家顔ステレオタイプの特徴と政治的意思決定への影響,浅野 正彦,日本認知科学会第42回大会,拓殖大学
268,日本人政治家顔ステレオタイプの特徴と政治的意思決定への影響,渡邊 克巳,日本認知科学会第42回大会,早稲田大学　理工学術院
269,記述性と合理性は両立できるか？　無向グラフィカルモデルに基づく因果帰納への構造的アプローチ,樋口 滉規,日本認知科学会第42回大会,中部大学
270,記述性と合理性は両立できるか？　無向グラフィカルモデルに基づく因果帰納への構造的アプローチ,市野 弘人,日本認知科学会第42回大会,東京電機大学
271,記述性と合理性は両立できるか？　無向グラフィカルモデルに基づく因果帰納への構造的アプローチ,高橋 達二,日本認知科学会第42回大会,東京電機大学
